Data da coleta;Esfera; Município/UF;UF;pasta;contratante;Objeto;Descrição do objeto;Número do processo;Contrato;Número da Dispensa / Pregão;Favorecido;CNPJ ;Valor Total Contratado;Qual a quantidade discriminada?;Valor unitário (item) Contratado;Unidade de Medida;fonte da pesquisa;portal de transparência específico do Covid19;Descrição Resumida;ITEM_PADRONIZADO;MEDIDA_PADRONIZADA;PRECO_UNITARIO_PADRONIZADO;QUANTIDADE_PADRONIZADA
23/04/2020;Estadual;---/PR;PR;Saúde;FUNEAS - Fundação Estatal de Atenção em Saúde do Estado do Paraná;Aquisição de Bens; AQUISIÇÃO DE MATERIAL MÉDICO HOSPITALAR / Mascara Laríngea nº 4,0 , Reutilizável, tamanho da mascara aproximadamente 91 mm, com volume de ar no manguito 30 ml, tubo com diâmetro de 10,5 mm e comprimento do tubo 170 mm. a mascara laríngea e um dispositivo orofaringeo tubular que se inicia em um conector padrão de 15 mm e termina em um suporte periférico inflável, concebido para promover vedação hermética a volta da entrada laríngea, para adultos de 50kg a 70kg. permite um adequada ventilação pulmonar por via supra glotica. a mascara laríngea, tem o objetivo de assegura e manter as vias aéreas permeáveis em emergências ou durante procedimentos anestésicos / cirúrgico ou rotina, com ventilação espontânea e ou controlada, EMBALAGEM: A embalagem individual deve favorecer abertura em técnica asséptica, que garanta a integridade e esterilidade do produto e ter impressos em língua portuguesa as seguintes informações: identificação, procedência, data de fabricação, validade da esterilização, lote, registro na Anvisa e apresentar código de barras, UNID. DE MEDIDA: Unitário;165094824;;5679/2020;CIRURGICA SAO FELIPE PRODUTOS PARA SAUDE EIRELI;7,62678E+12;R$ 14.280,00;42;340,00;;http://www.transparencia.pr.gov.br/pte/compras/dispensasInexigibilidade?windowId=9a3;http://www.coronavirus.pr.gov.br/Campanha/Pagina/TRANSPARENCIA-Enfrentamento-ao-Coronavirus;;diversos;1 unidade;340,00;42,00
23/04/2020;Estadual;---/PR;PR;Saúde;FUNEAS - Fundação Estatal de Atenção em Saúde do Estado do Paraná;Aquisição de Bens; AQUISIÇÃO DE MATERIAL MÉDICO HOSPITALAR / Mascara Laríngea nº 5,0 , Reutilizável, tamanho da mascara aproximadamente aproximadamente 104,5mm, com volume de ar no manguito 30 ml, tubo com diâmetro de 12,3 mm e comprimento do tubo 170 mm. a mascara laríngea e um dispositivo orofaringeo tubular que se inicia em um conector padrão de 15 mm e termina em um suporte periférico inflável, concebido para promover vedação hermética a volta da entrada laríngea, para adultos de 70kg a 100kg. permite um adequada ventilação pulmonar por via supra glotica. a mascara laríngea, tem o objetivo de assegura e manter as vias aéreas permeáveis em emergências ou durante procedimentos anestésicos / cirúrgico ou rotina, com ventilação espontânea e ou controlada, EMBALAGEM: A embalagem individual deve favorecer abertura em técnica asséptica, que garanta a integridade e esterilidade do produto e ter impressos em língua portuguesa as seguintes informações: identificação, procedência, data de fabricação, validade da esterilização, lote, registro na Anvisa e apresentar código de barras, UNID. DE MEDIDA: Unitário;165094824;;5679/2020;CIRURGICA SAO FELIPE PRODUTOS PARA SAUDE EIRELI;7,62678E+12;R$ 14.280,00;42;340,00;;http://www.transparencia.pr.gov.br/pte/compras/dispensasInexigibilidade?windowId=9a3;http://www.coronavirus.pr.gov.br/Campanha/Pagina/TRANSPARENCIA-Enfrentamento-ao-Coronavirus;;diversos;1 unidade;340,00;42,00
23/04/2020;Estadual;---/PR;PR;Saúde;FUNEAS - Fundação Estatal de Atenção em Saúde do Estado do Paraná;Aquisição de Bens; AQUISIÇÃO DE MATERIAL MÉDICO HOSPITALAR / Tecido, Não tecido SMS, (Spunbond/Meltblow/Spunbond), para CME, COMPOSIÇÃO : 100% polipropileno hidrofóbico para embalagem e acondicionamento de produtos para saúdes esterilizáveis, composto por estrutura plana, flexível e porosa, constituída de véu ou manta de fibras ou filamentos, orientados direcionalmente ou ao acaso e consolidados por processo mecânico (fricção), químico (adesão), térmico (coesão) ou por combinações desses métodos, Deve apresentar alta eficiência de filtragem bacteriana e viral, de 95 a 100%, LARGURA: De 100 cm e comprimento de 100cm (aceitável variação de até 10% para mais), GRAMATURA: Mínima de 50 a 60g/m2, resistência à tração e ao rasgo, suportando o uso pesado, ajustabilidade e maleabilidade ao manuseio e dobras, fácil abertura asséptica, uso único, deve ser permeável aos agentes esterilizantes: vapor saturado, gás de formaldeído, óxido de etileno e plasma de hidrogênio, CARACTERÍSTICAS ADICIONAIS: A empresa deve fornecer laudos técnicos de BFE (Eficiência de Filtração Bacteriana) e VFE ( Eficiência de Filtração Viral), emitidos por laboratórios que estejam de acordo com a ISO/IEC 17025, laudo e/ou identificação na embalagem da gramatura e permeabilidade aos agentes esterilizantes, No momento da entrega deve possuir data de validade de no mínimo 75% do total estipulado, Será solicitada amostra para análise, UNID. DE MEDIDA: Metro;165094824;;5680/2020;MEDEFE PRODUTOS MEDICO- HOSPITALARES LTDA;2,54634E+13;R$ 4.500,00;1.500;3,00;;http://www.transparencia.pr.gov.br/pte/compras/dispensasInexigibilidade?windowId=9a3;http://www.coronavirus.pr.gov.br/Campanha/Pagina/TRANSPARENCIA-Enfrentamento-ao-Coronavirus;;mascara n-95;1 unidade;3,00;1500,00
23/04/2020;Estadual;---/PR;PR;Saúde;FUNEAS - Fundação Estatal de Atenção em Saúde do Estado do Paraná;Aquisição de Bens; AQUISIÇÃO DE MATERIAL MÉDICO HOSPITALAR / Máscara adulto confeccionada em PVC translúcido e flexível, cor verde, com possibilidade de regulagem através de uma chapa confeccionada em alumínio, para que o fluxo de gás não se perca, acompanha elástico para fixação da máscara à face do paciente, válvulas para regular a saída do gás expirado pelo paciente, acompanhado de reservatório com o objetivo de fornecer oxigênio em altas concentrações, CARACTERÍSTICAS ADICIONAIS: Deve acompanhar extensão com no mínimo 200 cm, confeccionada em PVC translúcido para conexão com a fonte de oxigênio, EMBALAGEM: Embalado individualmente em embalagem que garanta a integridade do produto e contenha dados de identificação, marca, lote, data de fabricação e validade e Registro no Ministério da Saúde, UNID. DE MEDIDA: Unitário;165094824;;5680/2020;MEDEFE PRODUTOS MEDICO- HOSPITALARES LTDA;2,54634E+13;R$ 2.880,00;240;12,00;;http://www.transparencia.pr.gov.br/pte/compras/dispensasInexigibilidade?windowId=9a3;http://www.coronavirus.pr.gov.br/Campanha/Pagina/TRANSPARENCIA-Enfrentamento-ao-Coronavirus;;mascara;1 unidade;12,00;240,00
23/04/2020;Estadual;---/PR;PR;Saúde;FUNEAS - Fundação Estatal de Atenção em Saúde do Estado do Paraná;Aquisição de Bens; AQUISIÇÃO DE MATERIAL MÉDICO HOSPITALAR / Máscara infantil confeccionada em PVC translúcido e flexível, cor verde, com possibilidade de regulagem através de uma chapa confeccionada em alumínio, para que o fluxo de gás não se perca, acompanha elástico para fixação da máscara à face do paciente, válvulas para regular a saída do gás expirado pelo paciente. Acompanhado de reservatório com o objetivo de fornecer oxigênio em altas concentrações, CARACTERÍSTICAS ADICIONAIS: Deve acompanhar extensão com no mínimo 200 cm, confeccionada em PVC translúcido para conexão com a fonte de oxigênio, EMBALAGEM: Embalado individualmente em embalagem que garanta a integridade do produto e contenha dados de identificação, marca, lote, data de fabricação e validade e Registro no Ministério da Saúde, UNID. DE MEDIDA: Unitário;165094824;;5680/2020;MEDEFE PRODUTOS MEDICO- HOSPITALARES LTDA;2,54634E+13;R$ 720,00;60;12,00;;http://www.transparencia.pr.gov.br/pte/compras/dispensasInexigibilidade?windowId=9a3;http://www.coronavirus.pr.gov.br/Campanha/Pagina/TRANSPARENCIA-Enfrentamento-ao-Coronavirus;;mascara;1 unidade;12,00;60,00
23/04/2020;Estadual;---/PR;PR;Saúde;FUNEAS - Fundação Estatal de Atenção em Saúde do Estado do Paraná;Aquisição de Bens; AQUISIÇÃO DE MATERIAL MÉDICO HOSPITALAR / Cateter, USO: Nasal, TIPO: Óculos, Dispositivo para instalação de oxigênio, uso único, estéril, com introdutor nasal por onde flui oxigênio instilado, confeccionado em circuito de PVC transparente, atóxico, flexível, Individual, em grau cirúrgico ou em outro tipo de material compatível com o método de esterilização utilizado, esterilizado, com abertura em pétala, contendo dados de identificação, procedência (lote), fabricação, tipo de esterilização, validade e responsável técnico, UNID. DE MEDIDA: Unitário;165094824;;5684/2020;AABA COMERCIO DE EQUIPAMENTOS MEDICOS EIRELI;8,03926E+13;R$ 1.680,00;1.680;1,00;;http://www.transparencia.pr.gov.br/pte/compras/dispensasInexigibilidade?windowId=9a3;http://www.coronavirus.pr.gov.br/Campanha/Pagina/TRANSPARENCIA-Enfrentamento-ao-Coronavirus;;cateter;1 unidade;1,00;1680,00
23/04/2020;Estadual;---/PR;PR;Saúde;FUNEAS - Fundação Estatal de Atenção em Saúde do Estado do Paraná;Aquisição de Bens; AQUISIÇÃO DE MATERIAL MÉDICO HOSPITALAR / Touca descartável branca, sanfonada, hipo-alergênica, Confeccionada em tecido não tecido (TNT), 100% polipropileno, com gramatura de pelo menos 30 g/m2, com elástico por toda sua volta, produzida por processo automatizado, soldado eletronicamente, com ventilação adequada, CARACTERÍSTICAS ADICIONAIS: Entrega embalagem com 100 unidades, contendo externamente impressos em língua portuguesa: identificação do produto, fabricante, lote, data de validade e registro na ANVISA, no momento da entrega deve possuir validade por um tempo mínimo de 90% do total estipulado, UNID. DE MEDIDA: Unitário;165094824;;5684/2020;AABA COMERCIO DE EQUIPAMENTOS MEDICOS EIRELI;8,03926E+13;R$ 8.100,00;90.000;0,09;;http://www.transparencia.pr.gov.br/pte/compras/dispensasInexigibilidade?windowId=9a3;http://www.coronavirus.pr.gov.br/Campanha/Pagina/TRANSPARENCIA-Enfrentamento-ao-Coronavirus;;touca;1 unidade;0,09;90000,00
23/04/2020;Estadual;---/PR;PR;Saúde;FUNEAS - Fundação Estatal de Atenção em Saúde do Estado do Paraná;Aquisição de Bens;" AQUISIÇÃO DE MATERIAL MÉDICO HOSPITALAR / Tecido, Não tecido SMS, COMPOSIÇÃO : Material não tecido do tipo SMS (Spunbond/Meltblow/Spunbond) 100% polipropileno hidrofóbico para embalagem e acondicionamento de produtos para saúdes esterilizáveis, composto por estrutura plana, flexível e porosa, constituída de véu ou manta de fibras ou filamentos, orientados direcionalmente ou ao acaso e consolidados por processo mecânico (fricção), químico (adesão), térmico (coesão) ou por combinações desses métodos. Deve apresentar alta eficiência de filtragem bacteriana e viral, de 95 a 100%. Gramatura mínima de 50 a 60g/m2; resistência à tração e ao rasgo, suportando o uso pesado, ajustabilidade e maleabilidade ao manuseio e dobras; fácil abertura asséptica, uso único; deve ser permeável aos agentes esterilizantes: vapor saturado, gás de formaldeído, óxido de etileno e plasma de hidrogênio. Com largura de 70 cm e comprimento de 70 cm (aceitável variação de até 10% para mais), LARGURA: 70X70cm, CARACTERÍSTICAS ADICIONAIS: Para CME, A empresa deve fornecer laudos técnicos de BFE (Eficiência de Filtração Bacteriana) e VFE ( Eficiência de Filtração Viral), emitidos por laboratórios que estejam de acordo com a ISO/IEC 17025; laudo e/ou identificação na embalagem da gramatura e permeabilidade aos agentes esterilizantes, No momento da entrega deve possuir data de validade de no mínimo 75% do total estipulado, UNID. DE MEDIDA: Unitário";165094824;;5685/2020;INTEGRA SOLUCOES MEDICAS LTDA - EPP;2,46586E+13;R$ 2.850,00;1.500;1,90;;http://www.transparencia.pr.gov.br/pte/compras/dispensasInexigibilidade?windowId=9a3;http://www.coronavirus.pr.gov.br/Campanha/Pagina/TRANSPARENCIA-Enfrentamento-ao-Coronavirus;;mascara;1 unidade;1,90;1500,00
20/03/2020;Estadual;---/SP;SP;Saúde;Secretaria Estadual da Saúde;Aquisição de Bens;Aquisição de Avental Descartável, TNT, laminado, absorvente e impermeável, Não estéril,  fechamento nas costas e cintura através de 2 pares de amarrilhos, manga longa. Tam 1,20 x 1,40 e 1,30 x 1,50.;SES PRC 2020/12922;Não identificado;Dispensa de Licitação 06/2020;DEJAMARO INDÚSTRIA E COMERCIO DE PRODUTOS MEDICOS HOSPITALARES LTDA;27.608.037/0001-53;R$ 6.600.000,00;100.000;66,00;Unidade;https://www.imprensaoficial.com.br/DO/BuscaDO2001Documento_11_4.aspx?link=%2f2020%2fexecutivo%2520secao%2520i%2fmarco%2f20%2fpag_0166_4ef218fa3fcc9121b7f469de36f15bec.pdf&pagina=166&data=20/03/2020&caderno=Executivo%20I&paginaordenacao=100166;Não identificado;;avental;1 unidade;66,00;100000,00
20/03/2020;Estadual;---/SP;SP;Saúde;Secretaria Estadual da Saúde;Aquisição de Bens;Máscara Cirúrgica Descartável, Não Tecido, Camadas em Polipropileno e Polietileno, com clipe nasal. ;SES PRC 2020/12922;Não identificado;Dispensa de Licitação 06/2020;DEJAMARO INDÚSTRIA E COMERCIO DE PRODUTOS MEDICOS HOSPITALARES LTDA;27.608.037/0001-53;R$ 146.000,00;100.000;1,46; unidade;https://www.imprensaoficial.com.br/DO/BuscaDO2001Documento_11_4.aspx?link=%2f2020%2fexecutivo%2520secao%2520i%2fmarco%2f20%2fpag_0166_4ef218fa3fcc9121b7f469de36f15bec.pdf&pagina=166&data=20/03/2020&caderno=Executivo%20I&paginaordenacao=100166;Não identificado;;mascara;1 unidade;1,46;100000,00
20/03/2020;Estadual;---/SP;SP;Saúde;Secretaria Estadual da Saúde;Aquisição de Bens;Máscara de Proteção Individual Descartável, 100% em Polipropileno, com duas camadas externas e uma interna, filtro bacteriano. ;SES PRC 2020/12922;Não identificado;Dispensa de Licitação 06/2020;DEJAMARO INDÚSTRIA E COMERCIO DE PRODUTOS MEDICOS HOSPITALARES LTDA;27.608.037/0001-53;R$ 146.000,00;100.000;1,46; unidade;https://www.imprensaoficial.com.br/DO/BuscaDO2001Documento_11_4.aspx?link=%2f2020%2fexecutivo%2520secao%2520i%2fmarco%2f20%2fpag_0166_4ef218fa3fcc9121b7f469de36f15bec.pdf&pagina=166&data=20/03/2020&caderno=Executivo%20I&paginaordenacao=100166;Não identificado;;mascara;1 unidade;1,46;100000,00
20/03/2020;Estadual;---/SP;SP;Saúde;Secretaria Estadual da Saúde;Aquisição de Bens;Macacão Descartável, 100% em Polipropileno, Gramatura de 40g, fechamento na frente com zíper, Tam M, G e Extra G.;SES PRC 2020/12922;Não identificado;Dispensa de Licitação 06/2020;DEJAMARO INDÚSTRIA E COMERCIO DE PRODUTOS MEDICOS HOSPITALARES LTDA;27.608.037/0001-53;R$ 240.000,00;10.000;24,00;Unidades;https://www.imprensaoficial.com.br/DO/BuscaDO2001Documento_11_4.aspx?link=%2f2020%2fexecutivo%2520secao%2520i%2fmarco%2f20%2fpag_0166_4ef218fa3fcc9121b7f469de36f15bec.pdf&pagina=166&data=20/03/2020&caderno=Executivo%20I&paginaordenacao=100166;Não identificado;;macacao;1 unidade;24,00;10000,00
09/04/2020;Estadual;---/SP;SP;Saúde;Secretaria Estadual da Saúde;Aquisição de Bens;Aquisição de Higienizadores Neutros, Álcool Etílico 70%, para Ação Bactericida e Antisséptica, Embalagem Plástica c/ válvula antiretorno. ;SES-PRC-2020/15569;Não identificado;DISPENSA DE LICITAÇÃO Nº 26/2020;PS DISTRIBUIDORA DE PRODUTOS DA SAÚDE EIRELI;08.304.991/0001-08;R$ 4.368.000,00;48.000.000;0,091; Litro;https://www.imprensaoficial.com.br/DO/BuscaDO2001Documento_11_4.aspx?link=%2f2020%2fexecutivo%2520secao%2520i%2fabril%2f09%2fpag_0152_71bbc6c85d3eb89c8f8224b9615264ae.pdf&pagina=152&data=09/04/2020&caderno=Executivo%20I&paginaordenacao=100152;Não identificado;;alcool;1 litro;0,09;48000000,00
20/03/2020;Estadual;---/SP;SP;Saúde;Instituto de Infectologia Emilio Ribas;Aquisição de Bens;Aquisição de Avental Descartável, Não Tecido, 100% TNT, laminado/ impermeável, não estéril, acabamento em overlock,  barreira de proteção hidrorrepelente. ;SES PRC 2020/12375;Não identificado;Dispensa de Licitação 05/2020;POLAR FIX INDÚSTRIA E COMÉRCIO DE PRODUTOS HOSPITALARES LTDA;02.881.877/0001-64;R$ 4.992.000,00;200.000;24,96;Unidade;https://www.imprensaoficial.com.br/DO/BuscaDO2001Documento_11_4.aspx?link=%2f2020%2fexecutivo%2520secao%2520i%2fmarco%2f20%2fpag_0166_4ef218fa3fcc9121b7f469de36f15bec.pdf&pagina=166&data=20/03/2020&caderno=Executivo%20I&paginaordenacao=100166;Não identificado;;avental;1 unidade;24,96;200000,00
04/04/2020;Estadual;---/SP;SP;Saúde;Secretaria Estadual da Saúde;Aquisição de Insumos;Aquisição de luvas para procedimento em vinil, atóxica e antialérgica, não lubrificada, isenta de talco, Tam M;SES-PRC-2020/15509;Não identificado;DISPENSA DE LICITAÇÃO Nº 23/2020;CIRÚRGICA KD LTDA;09.260.071/0001-06;R$ 480.000,00;15.000;32,00;Par;https://www.imprensaoficial.com.br/DO/BuscaDO2001Documento_11_4.aspx?link=%2f2020%2fexecutivo%2520secao%2520i%2fmarco%2f27%2fpag_0078_be5c7f36bc0aabbf7c1d996f59268fc1.pdf&pagina=78&data=27/03/2020&caderno=Executivo%20I&paginaordenacao=100078;Não identificado;;luva;1 par;32,00;15000,00
04/04/2020;Estadual;---/SP;SP;Saúde;Secretaria Estadual da Saúde;Aquisição de Bens;Aquisição de luvas para procedimento em látex,  com boa e com alta sensibilidade ao tato, sem lubrificação e com lubrificação com pó absorvível, Tam G, M e P.;SES-PRC-2020/15509;Não identificado;DISPENSA DE LICITAÇÃO Nº 23/2020;CIRÚRGICA KD LTDA;09.260.071/0001-06;R$ 1.020.000,00;30.000;34,00;Par;https://www.imprensaoficial.com.br/Certificacao/Certificador.aspx?link=%2f2020%2fexecutivo%2520secao%2520i%2fabril%2f04%2fpag_0144_0bec2922b6624873c8a08d0869165c02.pdf&pagina=144&data=04/04/2020&caderno=Executivo%20I;Não identificado;;luva;1 par;34,00;30000,00
